Rua:  ; Origem: 251119059 ; Destino: 1102571559 ; Oneway: True ; Highway: motorway_link
Rua:  ; Origem: 1756358970 ; Destino: 1187958764 ; Oneway: False ; Highway: residential
Rua: Rua de Lisboa (9) ; Origem: 1756358970 ; Destino: 1756358954 ; Oneway: False ; Highway: residential
Rua: Estada de Santa Rita (18) ; Origem: 1756358982 ; Destino: 1177089396 ; Oneway: False ; Highway: secondary
Rua: Estada de Santa Rita (19) ; Origem: 1756358982 ; Destino: 10776102646 ; Oneway: True ; Highway: secondary
Rua: Rua Tomás Sequeira (3) ; Origem: 1756358988 ; Destino: 1520186736 ; Oneway: False ; Highway: residential
Rua: Rua Tomás Sequeira (4) ; Origem: 1756358988 ; Destino: 1177090252 ; Oneway: False ; Highway: residential
Rua: Rua António Forsado Correia (4) ; Origem: 1756358988 ; Destino: 1756358927 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756358994 ; Destino: 1187958764 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756358994 ; Destino: 1756358994 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756358994 ; Destino: 1756358994 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756358998 ; Destino: 1756358803 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756358998 ; Destino: 1756358879 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756358998 ; Destino: 1756359203 ; Oneway: False ; Highway: residential
Rua: Rua de Paris (4) ; Origem: 1756359008 ; Destino: 1756358810 ; Oneway: True ; Highway: residential
Rua: Rua de Londres (2) ; Origem: 1756359008 ; Destino: 1756358922 ; Oneway: False ; Highway: residential
Rua: Praceta da Saúde (2) ; Origem: 1756359035 ; Destino: 1756359035 ; Oneway: False ; Highway: residential
Rua: Praceta da Saúde (3) ; Origem: 1756359035 ; Destino: 1756359035 ; Oneway: False ; Highway: residential
Rua: Praceta da Saúde (4) ; Origem: 1756359035 ; Destino: 1177916611 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359043 ; Destino: 1756358803 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359043 ; Destino: 1756358819 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359043 ; Destino: 1756358819 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359043 ; Destino: 1756358926 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359060 ; Destino: 1756359196 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359060 ; Destino: 1184702887 ; Oneway: True ; Highway: residential
Rua: Rua Carlos do Carmo (3) ; Origem: 1756359073 ; Destino: 1756359203 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359080 ; Destino: 1756359098 ; Oneway: False ; Highway: residential
Rua: Rua Carlos do Carmo (4) ; Origem: 1756359080 ; Destino: 10223866734 ; Oneway: False ; Highway: residential
Rua: Rua Carlos do Carmo (5) ; Origem: 1756359080 ; Destino: 1756358806 ; Oneway: False ; Highway: residential
Rua: Rua de São Paulo (2) ; Origem: 1756359094 ; Destino: 1756358885 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359098 ; Destino: 1756359080 ; Oneway: False ; Highway: residential
Rua: Rua Xanana Gusmão (2) ; Origem: 1756359140 ; Destino: 10571956246 ; Oneway: False ; Highway: residential
Rua: Rua Ramos Horta (2) ; Origem: 1756359140 ; Destino: 1756359144 ; Oneway: False ; Highway: residential
Rua: Rua Ramos Horta (3) ; Origem: 1756359140 ; Destino: 1177916682 ; Oneway: False ; Highway: residential
Rua: Rua Vicente Caldeira (8) ; Origem: 1756359144 ; Destino: 1756358875 ; Oneway: False ; Highway: residential
Rua: Rua Vicente Caldeira (9) ; Origem: 1756359144 ; Destino: 1177916655 ; Oneway: False ; Highway: residential
Rua: Rua Ramos Horta (4) ; Origem: 1756359144 ; Destino: 1756359140 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359153 ; Destino: 1756358928 ; Oneway: False ; Highway: residential
Rua: Rua de Portalegre (6) ; Origem: 1756359176 ; Destino: 1520186788 ; Oneway: False ; Highway: residential
Rua: Rua de Portalegre (7) ; Origem: 1756359176 ; Destino: 1184702778 ; Oneway: False ; Highway: residential
Rua: Rua Domingos C. Lavadinho (2) ; Origem: 1756359176 ; Destino: 1756358931 ; Oneway: False ; Highway: residential
Rua: Rua Domingos C. Lavadinho (3) ; Origem: 1756359176 ; Destino: 1756480523 ; Oneway: True ; Highway: residential
Rua: Rua Doutor Carlos Ximenes Belo (2) ; Origem: 1756359190 ; Destino: 1756359190 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Carlos Ximenes Belo (3) ; Origem: 1756359190 ; Destino: 1756359190 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Carlos Ximenes Belo (4) ; Origem: 1756359190 ; Destino: 1177916409 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359196 ; Destino: 1756358833 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359196 ; Destino: 1756358931 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359196 ; Destino: 1756359060 ; Oneway: False ; Highway: residential
Rua: Rua Carlos do Carmo (6) ; Origem: 1756359203 ; Destino: 1756358806 ; Oneway: False ; Highway: residential
Rua: Rua Carlos do Carmo (7) ; Origem: 1756359203 ; Destino: 1756359073 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756359203 ; Destino: 1756358998 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756377536 ; Destino: 1528451199 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1756377536 ; Destino: 4504652665 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756377583 ; Destino: 1756377536 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1756377583 ; Destino: 2402220920 ; Oneway: True ; Highway: unclassified
Rua:  ; Origem: 1756428390 ; Destino: 1756429521 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756428390 ; Destino: 1756429175 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756428390 ; Destino: 1712703293 ; Oneway: True ; Highway: secondary
Rua: Rua de Campo Maior (5) ; Origem: 1756428537 ; Destino: 1756429790 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (6) ; Origem: 1756428537 ; Destino: 1756520468 ; Oneway: False ; Highway: residential
Rua: Rua da Estação ; Origem: 1756428537 ; Destino: 1756428831 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu ; Origem: 1756428597 ; Destino: 1756520435 ; Oneway: False ; Highway: residential
Rua: Rua das Olaias ; Origem: 1756428597 ; Destino: 1756519985 ; Oneway: False ; Highway: residential
Rua: Rua das Olaias (2) ; Origem: 1756428597 ; Destino: 1756520108 ; Oneway: False ; Highway: residential
Rua: Rua das Acácias ; Origem: 1756428597 ; Destino: 1756429924 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho ; Origem: 1756428604 ; Destino: 1756428687 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (2) ; Origem: 1756428604 ; Destino: 1756428748 ; Oneway: False ; Highway: residential
Rua: Rua da Ribeira do Cêto ; Origem: 1756428604 ; Destino: 1756429881 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (3) ; Origem: 1756428669 ; Destino: 1756430006 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (4) ; Origem: 1756428669 ; Destino: 1756429943 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (5) ; Origem: 1756428669 ; Destino: 1756520099 ; Oneway: False ; Highway: residential
Rua: Rua da Estação (2) ; Origem: 1756428687 ; Destino: 1756428831 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (6) ; Origem: 1756428687 ; Destino: 1756429875 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (7) ; Origem: 1756428687 ; Destino: 1756428604 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428689 ; Destino: 1756429229 ; Oneway: False ; Highway: residential
Rua: Rua do Senhor Jesus da Boa-Fé ; Origem: 1756428696 ; Destino: 1756429950 ; Oneway: False ; Highway: residential
Rua: Rua da Graça ; Origem: 1756428696 ; Destino: 1756429218 ; Oneway: False ; Highway: residential
Rua: Rua da Graça (2) ; Origem: 1756428696 ; Destino: 1756428805 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (8) ; Origem: 1756428748 ; Destino: 1756428604 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (2) ; Origem: 1756428748 ; Destino: 1756429445 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (3) ; Origem: 1756428748 ; Destino: 1756429312 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428748 ; Destino: 1756428888 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428749 ; Destino: 1712703293 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756428749 ; Destino: 1756428390 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756428760 ; Destino: 4804143634 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo Mirante (2) ; Origem: 1756428760 ; Destino: 1756429366 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo Mirante (3) ; Origem: 1756428760 ; Destino: 1187957645 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (7) ; Origem: 1756428805 ; Destino: 1756430006 ; Oneway: False ; Highway: residential
Rua: Rua da Graça (3) ; Origem: 1756428805 ; Destino: 1756428696 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (8) ; Origem: 1756428805 ; Destino: 1756429943 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428813 ; Destino: 1756429769 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Maria Serra ; Origem: 1756428831 ; Destino: 1756429707 ; Oneway: False ; Highway: residential
Rua: Rua da Estação (3) ; Origem: 1756428831 ; Destino: 1756428687 ; Oneway: False ; Highway: residential
Rua: Rua da Estação (4) ; Origem: 1756428831 ; Destino: 1756428537 ; Oneway: False ; Highway: residential
Rua: Avenida da Europa (5) ; Origem: 1756428888 ; Destino: 562904560 ; Oneway: False ; Highway: primary
Rua: Avenida da Europa (6) ; Origem: 1756428888 ; Destino: 9413160617 ; Oneway: False ; Highway: primary
Rua:  ; Origem: 1756428888 ; Destino: 1756428748 ; Oneway: False ; Highway: residential
Rua: Rua Paco Bandeira ; Origem: 1756428928 ; Destino: 1756429437 ; Oneway: False ; Highway: residential
Rua: Rua Paco Bandeira (2) ; Origem: 1756428928 ; Destino: 1756429372 ; Oneway: False ; Highway: residential
Rua: Rua da Quinta do Sena ; Origem: 1756428928 ; Destino: 1756429642 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428945 ; Destino: 1756429642 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428945 ; Destino: 1756429642 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756428945 ; Destino: 1756429372 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1756428947 ; Destino: 1756429253 ; Oneway: False ; Highway: residential
Rua: Rua Sacadura Cabral ; Origem: 1756428947 ; Destino: 1756429488 ; Oneway: False ; Highway: residential
Rua: Rua Sacadura Cabral (2) ; Origem: 1756428947 ; Destino: 1756429714 ; Oneway: False ; Highway: residential
Rua: Rua Paco Bandeira (3) ; Origem: 1756428990 ; Destino: 1756429437 ; Oneway: True ; Highway: residential
Rua: Avenida de Badajoz (37) ; Origem: 1756428990 ; Destino: 1184703010 ; Oneway: True ; Highway: primary
Rua: Rua Francisco Maria Serra (2) ; Origem: 1756428995 ; Destino: 1756429229 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429009 ; Destino: 1203437170 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1756429009 ; Destino: 2629119052 ; Oneway: True ; Highway: residential
Rua: Avenida de Badajoz (38) ; Origem: 1756429026 ; Destino: 1184702763 ; Oneway: True ; Highway: primary
Rua: Rua da Bélgica (3) ; Origem: 1756429039 ; Destino: 1239027462 ; Oneway: False ; Highway: residential
Rua: Rua da Bélgica (4) ; Origem: 1756429039 ; Destino: 1239027851 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429039 ; Destino: 1756430008 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429083 ; Destino: 1756428390 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756429083 ; Destino: 1756429521 ; Oneway: True ; Highway: secondary
Rua: ER 246 (4) ; Origem: 1756429090 ; Destino: 1756480483 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756429090 ; Destino: 1756480572 ; Oneway: True ; Highway: residential
Rua: Rua José Vicente Abreu (4) ; Origem: 1756429149 ; Destino: 1756429305 ; Oneway: False ; Highway: residential
Rua: Rua de Timor ; Origem: 1756429149 ; Destino: 1756520138 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (5) ; Origem: 1756429149 ; Destino: 1756520289 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429175 ; Destino: 1756429843 ; Oneway: True ; Highway: secondary
Rua: Rua da Graça (4) ; Origem: 1756429218 ; Destino: 1756428696 ; Oneway: False ; Highway: residential
Rua: Rua do Matadouro ; Origem: 1756429218 ; Destino: 1756429805 ; Oneway: False ; Highway: residential
Rua: Rua do Matadouro (2) ; Origem: 1756429218 ; Destino: 1756429468 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429229 ; Destino: 1756428689 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429229 ; Destino: 1756429769 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Maria Serra (3) ; Origem: 1756429229 ; Destino: 1756429707 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Maria Serra (4) ; Origem: 1756429229 ; Destino: 1756428995 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429242 ; Destino: 562914225 ; Oneway: True ; Highway: secondary
Rua: ER 246 (5) ; Origem: 1756429242 ; Destino: 1756429592 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756429253 ; Destino: 1756428947 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429279 ; Destino: 10760294274 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429279 ; Destino: 10760294322 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429279 ; Destino: 1601401476 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (6) ; Origem: 1756429305 ; Destino: 1756429149 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (7) ; Origem: 1756429305 ; Destino: 9913369902 ; Oneway: False ; Highway: residential
Rua: Rua de Goa (2) ; Origem: 1756429305 ; Destino: 1756520349 ; Oneway: False ; Highway: residential
Rua: Rua de Goa (3) ; Origem: 1756429305 ; Destino: 1238748116 ; Oneway: False ; Highway: residential
Rua: ER 246 (6) ; Origem: 1756429310 ; Destino: 1756429026 ; Oneway: True ; Highway: secondary
Rua: ER 246 (7) ; Origem: 1756429310 ; Destino: 1184702763 ; Oneway: True ; Highway: secondary
Rua: Rua José Vicente Abreu (8) ; Origem: 1756429312 ; Destino: 9913369906 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (9) ; Origem: 1756429312 ; Destino: 1756428748 ; Oneway: False ; Highway: residential
Rua: Rua dos Lusíadas ; Origem: 1756429312 ; Destino: 1756519989 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo Mirante (4) ; Origem: 1756429366 ; Destino: 1756428760 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429372 ; Destino: 1756428945 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1756429372 ; Destino: 1756429986 ; Oneway: False ; Highway: unclassified
Rua: Rua Paco Bandeira (4) ; Origem: 1756429372 ; Destino: 1756428928 ; Oneway: False ; Highway: residential
Rua: Rua Paco Bandeira (5) ; Origem: 1756429372 ; Destino: 10573258271 ; Oneway: False ; Highway: residential
Rua: Rua Paco Bandeira (6) ; Origem: 1756429437 ; Destino: 1756428928 ; Oneway: False ; Highway: residential
Rua: Rua Paco Bandeira (7) ; Origem: 1756429437 ; Destino: 1184703010 ; Oneway: True ; Highway: residential
Rua: Rua José Vicente Abreu (10) ; Origem: 1756429445 ; Destino: 1756429445 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (11) ; Origem: 1756429445 ; Destino: 1756429445 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (12) ; Origem: 1756429445 ; Destino: 1756428748 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (9) ; Origem: 1756429468 ; Destino: 1756429769 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429468 ; Destino: 10705170953 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (10) ; Origem: 1756429468 ; Destino: 1756429714 ; Oneway: False ; Highway: residential
Rua: Rua do Matadouro (3) ; Origem: 1756429468 ; Destino: 1756429218 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Januário Cavalheiro ; Origem: 1756429488 ; Destino: 1756429875 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Januário Cavalheiro (2) ; Origem: 1756429488 ; Destino: 1756429707 ; Oneway: False ; Highway: residential
Rua: Rua Sacadura Cabral (3) ; Origem: 1756429488 ; Destino: 1756428947 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429521 ; Destino: 1712702782 ; Oneway: True ; Highway: secondary
Rua: ER 246 (8) ; Origem: 1756429592 ; Destino: 1756429090 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1756429592 ; Destino: 1756480572 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1756429595 ; Destino: 1756429986 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1756429595 ; Destino: 1756429595 ; Oneway: True ; Highway: unclassified
Rua:  ; Origem: 1756429642 ; Destino: 1756428945 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429642 ; Destino: 1756428945 ; Oneway: False ; Highway: residential
Rua: Rua da Quinta do Sena (2) ; Origem: 1756429642 ; Destino: 1756428928 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (9) ; Origem: 1756429676 ; Destino: 1756429875 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Mário Cidrais (5) ; Origem: 1756429676 ; Destino: 1756520106 ; Oneway: False ; Highway: residential
Rua: Rua Gago Coutinho (10) ; Origem: 1756429676 ; Destino: 1756520099 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Maria Serra (5) ; Origem: 1756429707 ; Destino: 1756428831 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Januário Cavalheiro (3) ; Origem: 1756429707 ; Destino: 1756429790 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Januário Cavalheiro (4) ; Origem: 1756429707 ; Destino: 1756429488 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Maria Serra (6) ; Origem: 1756429707 ; Destino: 1756429229 ; Oneway: False ; Highway: residential
Rua: Rua Sacadura Cabral (4) ; Origem: 1756429714 ; Destino: 1756428947 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (11) ; Origem: 1756429714 ; Destino: 1756429468 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (12) ; Origem: 1756429714 ; Destino: 1756430006 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1756429769 ; Destino: 1756428813 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (13) ; Origem: 1756429769 ; Destino: 1756429468 ; Oneway: False ; Highway: residential
Rua: Rua de Campo Maior (14) ; Origem: 1756429769 ; Destino: 1756429790 ; Oneway: False ; Highway: residential
